x,y,z,layer_group,layer_id,segment_id,seq
-0.15700197780134725,-0.6697158612697198,-0.11015913743752449,remain,2,3,41
-0.17024911708163773,-0.6678400887291843,-0.11320186094601313,remain,2,3,42
-0.1841153683776739,-0.6676763127277934,-0.11279172867944944,remain,2,3,43
-0.19779449895660745,-0.668273024655945,-0.11122866475908265,remain,2,3,44
-0.2115912395830316,-0.6685942223204336,-0.1106697976164607,remain,2,3,45
-0.22550958421635947,-0.6688358023355545,-0.11067336604634864,remain,2,3,46
-0.23729852707481824,-0.6661954649543111,-0.11268306801057096,remain,2,3,47
-0.24332190775805493,-0.6568057090191658,-0.11584516673445004,remain,2,3,48
-0.24506876587591483,-0.6424696759601684,-0.1192614995973362,remain,2,3,49
-0.2442246731978752,-0.62521298116659,-0.12203329702950255,remain,2,3,50
-0.24247520149341317,-0.6070612400277018,-0.12326178946122211,remain,2,3,51
-0.2415059225320058,-0.5900400679327747,-0.12204820732276792,remain,2,3,52
-0.2430024080831306,-0.5761750802710801,-0.11749378104441308,remain,2,3,53
-0.24862998881895007,-0.5674579551310374,-0.1087894938741376,remain,2,3,54
-0.2586603801281101,-0.5635566336200214,-0.10121502639502147,remain,2,3,55
-0.27149141122342874,-0.5617938836727521,-0.10273626316365919,remain,2,3,56
-0.28595425307682676,-0.5614680943751245,-0.11058178336738768,remain,2,3,57
-0.30093632472742954,-0.5620810857042176,-0.1209605711128568,remain,2,3,58
-0.31532504521436266,-0.5631346776371099,-0.1300816105067164,remain,2,3,59
-0.32800783357675134,-0.5641306901508798,-0.13415388565561637,remain,2,3,60
-0.3378722467895564,-0.5645709791816865,-0.12938684972752917,remain,2,3,61
-0.3456755907891874,-0.564499231790763,-0.1179529550908265,remain,2,3,62
-0.35339366534523,-0.564310205084139,-0.10649287059590944,remain,2,3,63
-0.3610398090495357,-0.5643280864070627,-0.0949919046159048,remain,2,3,64
-0.3693774145971813,-0.5643151247862829,-0.08398414733036128,remain,2,3,65
-0.37853533064808087,-0.5638902601289278,-0.07365605638346957,remain,2,3,66
-0.37609323253998184,-0.6043515605275445,-0.0753442432325313,remain,2,4,0
-0.3681782224866815,-0.6044314018549586,-0.08521841852780988,remain,2,4,1
-0.3604710603580851,-0.6048438181473319,-0.0952480434249601,remain,2,4,2
-0.35258390398411743,-0.6063866254472382,-0.10498959989136153,remain,2,4,3
-0.3429804275219623,-0.6068689282531994,-0.11304505359910567,remain,2,4,4
-0.3307285051517906,-0.6071515547753256,-0.1163402694201616,remain,2,4,5
-0.31722387406618197,-0.6065383179435644,-0.11460177110850317,remain,2,4,6
-0.3040916704000225,-0.6041746567309051,-0.10806317437329899,remain,2,4,7
-0.29339174206696045,-0.6024566352674413,-0.09967839227378648,remain,2,4,8
-0.2874723706021841,-0.6061178418049114,-0.09435495489898846,remain,2,4,9
-0.2867727784376165,-0.6169447746865822,-0.09437436127167728,remain,2,4,10
-0.2887135682668284,-0.6319952575494561,-0.09780927567667959,remain,2,4,11
-0.29044996222533986,-0.6479113947809584,-0.10236234463960973,remain,2,4,12
-0.28913718244867104,-0.6613352907685144,-0.10573621468608221,remain,2,4,13
-0.2819430126991655,-0.6689213365035755,-0.10564506360861725,remain,2,4,14
-0.2693487258982551,-0.6705653482459486,-0.10284358024443074,remain,2,4,15
-0.256838926428474,-0.6714324261945664,-0.10175522177255018,remain,2,4,16
-0.24421106746488727,-0.6718276396426194,-0.10068751438964758,remain,2,4,17
-0.23157105727809804,-0.6718733153485279,-0.10016367310856157,remain,2,4,18
-0.21892830387266476,-0.6718835648378494,-0.09955357101988851,remain,2,4,19
-0.20627516028567225,-0.67170413106724,-0.09966303574289996,remain,2,4,20
-0.19368709659540462,-0.6713117392031811,-0.10088502643774079,remain,2,4,21
-0.1811173121382246,-0.6708355203408803,-0.10222496225420603,remain,2,4,22
-0.16848982896753628,-0.6711552378025761,-0.10241735220590298,remain,2,4,23
-0.1561087455820355,-0.6725212278188349,-0.10005643105244877,remain,2,4,24
-0.14358202987719473,-0.6734631800821732,-0.09861243829593717,remain,2,4,25
-0.13102063548748172,-0.6743196613786373,-0.09731874282837591,remain,2,4,26
-0.11838775043518682,-0.6749071818489414,-0.09704894785931041,remain,2,4,27
-0.10585618860480568,-0.6747432099153087,-0.09877201331887411,remain,2,4,28
-0.09342322725709339,-0.6741557360331027,-0.1010703461142125,remain,2,4,29
-0.08114940583568456,-0.6729969385571564,-0.10399338428482431,remain,2,4,30
-0.06861298530421565,-0.6724804199674764,-0.10541320916948366,remain,2,4,31
-0.05612791006029325,-0.6714760601574855,-0.10720488728377987,remain,2,4,32
-0.04348524911715666,-0.6711586457635721,-0.10756196502562014,remain,2,4,33
-0.030787342116401193,-0.6707903555115109,-0.10759968885214925,remain,2,4,34
-0.018452206281520455,-0.6715165279450975,-0.1056124721374218,remain,2,4,35
-0.006291247624397595,-0.6726887508116354,-0.10234348998929484,remain,2,4,36
0.00623949091546727,-0.6728373688698841,-0.10048739613218724,remain,2,4,37
0.01885948499062659,-0.6722042287248227,-0.10090693702235372,remain,2,4,38
0.031428293264124316,-0.6714399863742032,-0.10211593804435641,remain,2,4,39
0.044082361360393535,-0.6711897045528877,-0.10208749085678359,remain,2,4,40
0.056710615288626955,-0.6714170584169368,-0.10127653530973224,remain,2,4,41
0.06933499701965198,-0.6717454900063667,-0.10073037933793233,remain,2,4,42
0.08198752219033456,-0.6719193935893608,-0.1011085716700925,remain,2,4,43
0.09463253236185615,-0.671890843497738,-0.10166430554042172,remain,2,4,44
0.10724754109726735,-0.6713981257611391,-0.10241998437106173,remain,2,4,45
0.11985545298773212,-0.6713299365194841,-0.10124834556263561,remain,2,4,46
0.13247416806109416,-0.6708688573409536,-0.10039091363012492,remain,2,4,47
0.14508990989291193,-0.6701378730338732,-0.09981257612200767,remain,2,4,48
0.1577316105786882,-0.6695445236221241,-0.09972732700563164,remain,2,4,49
0.17034310086415694,-0.6690669043288013,-0.09968417856770113,remain,2,4,50
0.18323313415493814,-0.6684098836649355,-0.10105204124704342,remain,2,4,51
0.19386116481301144,-0.6642152799056428,-0.10418101171019499,remain,2,4,52
0.19776455182448055,-0.6536101299766386,-0.10344994126936315,remain,2,4,53
0.19693063344855397,-0.6389079947736152,-0.09995353379877317,remain,2,4,54
0.19422185333391118,-0.6231086325221854,-0.09573214565550085,remain,2,4,55
0.19250065512923176,-0.609211801447963,-0.09282613319662199,remain,2,4,56
0.19462948248319534,-0.6002172597765612,-0.09327585277921237,remain,2,4,57
0.20268014930214673,-0.5982090701993487,-0.0983439965409734,remain,2,4,58
0.21509053398692374,-0.6010625256942026,-0.10571891395725996,remain,2,4,59
0.22925512188747987,-0.6054444770238929,-0.11206267203646542,remain,2,4,60
0.24256830814354047,-0.6080216704710537,-0.11403724905611076,remain,2,4,61
0.2525229075655605,-0.6057168562476911,-0.10849229372552348,remain,2,4,62
0.26017310426161033,-0.6025481221761514,-0.09885078477036716,remain,2,4,63
0.26740074424896104,-0.6005486470125619,-0.08868762820238683,remain,2,4,64
0.27425609389470557,-0.60005854335581,-0.07806303307044837,remain,2,4,65
0.2655993578635862,-0.6397644983416881,-0.07861122552627646,remain,2,5,0
0.25830063793337094,-0.6449009612698896,-0.0840336602028025,remain,2,5,1
0.2503250815581397,-0.6502677714324469,-0.08810114352816488,remain,2,5,2
0.24183225212866577,-0.6560597836189779,-0.08986315146220057,remain,2,5,3
0.23285159074449951,-0.6613216569149836,-0.09066104578199763,remain,2,5,4
0.22314287529238855,-0.6651578966332389,-0.09122990551330304,remain,2,5,5
0.21314275392532495,-0.6681377034884279,-0.09072275722771167,remain,2,5,6
0.20298828678332712,-0.6703373262464298,-0.08955661979910337,remain,2,5,7
0.19265439115692215,-0.6715809063198234,-0.08893373428307362,remain,2,5,8
0.182217098421029,-0.6720990100800139,-0.08880617419627475,remain,2,5,9
0.17178235900830072,-0.6723869957613652,-0.0885985010290049,remain,2,5,10
0.1613422624150955,-0.6725576758852803,-0.08878490351880819,remain,2,5,11
0.15091407467715454,-0.6729665813062667,-0.08883013855724245,remain,2,5,12
0.14049548103789705,-0.673673395266186,-0.08858128228913771,remain,2,5,13
0.1300880054600306,-0.6744779101821339,-0.08878493447652719,remain,2,5,14
0.119680829751865,-0.6753111526977815,-0.0890096809305095,remain,2,5,15
0.10925275227944636,-0.675805015872817,-0.08919621584146112,remain,2,5,16
0.09881282104709864,-0.6759055642571762,-0.08944135324557326,remain,2,5,17
0.08837830305998838,-0.6756334296276751,-0.08972885816172192,remain,2,5,18
0.07794607597189096,-0.6752036027627977,-0.0898313782605638,remain,2,5,19
0.06750580833023852,-0.6750057665284727,-0.08972927004266525,remain,2,5,20
0.05706604234797189,-0.6749144634939404,-0.08994890988187626,remain,2,5,21
0.04662693714180244,-0.675043353501109,-0.08998491396511121,remain,2,5,22
0.03618320167875695,-0.6752225219873418,-0.0900743200583777,remain,2,5,23
0.025767342186328097,-0.6755333011884985,-0.08948265972821823,remain,2,5,24
0.015334731075160106,-0.675827583012241,-0.08914601847063615,remain,2,5,25
0.004906842255517666,-0.6761409340292351,-0.08958492208457901,remain,2,5,26
-0.005482379797720446,-0.676436961236108,-0.09058135550907334,remain,2,5,27
-0.015809973996617578,-0.676539490693687,-0.09212641859103328,remain,2,5,28
-0.026191836041324596,-0.6765357101308418,-0.09324904140570132,remain,2,5,29
-0.036622082747302276,-0.676698310269216,-0.09373020595804013,remain,2,5,30
-0.0470613616664754,-0.6769274499981509,-0.0936668499365518,remain,2,5,31
-0.05749729194424638,-0.677056855201497,-0.093305795606811,remain,2,5,32
-0.0678981356840459,-0.6772369406311136,-0.09240166010729461,remain,2,5,33
-0.07828703151327737,-0.6775502136283323,-0.09139436486560978,remain,2,5,34
-0.08865965475983985,-0.6777038229371708,-0.09019968444767387,remain,2,5,35
-0.09905745426152558,-0.6776226669095111,-0.08924243327303139,remain,2,5,36
-0.1094450552559919,-0.6774212857039974,-0.08819766743346918,remain,2,5,37
-0.11985888300841979,-0.6771558016154784,-0.08747599166101531,remain,2,5,38
-0.13029715152766816,-0.6768653873646167,-0.08754027915757671,remain,2,5,39
-0.14070451134471068,-0.6764827120432754,-0.0882769234464047,remain,2,5,40
-0.15104467324765058,-0.675760524491112,-0.08951543394374294,remain,2,5,41
-0.16147691051063812,-0.6754404799420771,-0.08994303427214086,remain,2,5,42
-0.17189662657363833,-0.6750493327781536,-0.09044253050488903,remain,2,5,43
-0.18233911993948418,-0.6748488220111597,-0.0902916327580671,remain,2,5,44
-0.1927623878565894,-0.6748730818492147,-0.08971203457067158,remain,2,5,45
-0.20316488722286336,-0.6749307297950867,-0.08887631257973877,remain,2,5,46
-0.2136093635118944,-0.6750368788028033,-0.08871249202352373,remain,2,5,47
-0.22404545803206555,-0.6752196984054514,-0.08860985586526746,remain,2,5,48
-0.23448478362227237,-0.675349695637108,-0.0889110972900435,remain,2,5,49
-0.24491822080088377,-0.6754884032240079,-0.08929106128201506,remain,2,5,50
-0.2553536866911174,-0.6755416711363965,-0.08967568106176094,remain,2,5,51
-0.2657885264221565,-0.6753875963445622,-0.0899889624369267,remain,2,5,52
-0.2762292383381718,-0.6750998209940631,-0.09021046569176819,remain,2,5,53
-0.2866261586127061,-0.674488970707541,-0.09080051165067736,remain,2,5,54
-0.29699639521064475,-0.673489666034678,-0.0916322537955739,remain,2,5,55
-0.30726429140410116,-0.6719354520439836,-0.09251490738242285,remain,2,5,56
-0.3172140211361515,-0.6691057003621296,-0.09407771236288233,remain,2,5,57
-0.3269478413261813,-0.6653137140796073,-0.09481481849619831,remain,2,5,58
-0.3364625590070198,-0.6612186533156911,-0.09369516436725216,remain,2,5,59
-0.34547315490230807,-0.6564874655296729,-0.09124836318587522,remain,2,5,60
-0.3537573120100171,-0.6511778221454221,-0.0878124826510943,remain,2,5,61
-0.36153479237245245,-0.6467174261543835,-0.08244092316483058,remain,2,5,62
-0.3689964543138917,-0.6432704011173478,-0.0760203079280582,remain,2,5,63
