x y z nx ny nz
-0.168242 -0.515041 -0.167379 0.000479 -0.011339 0.999936
-0.163226 -0.515082 -0.167382 0.000479 -0.011339 0.999936
-0.158209 -0.515123 -0.167385 0.000479 -0.011339 0.999936
-0.153193 -0.515164 -0.167388 0.000479 -0.011339 0.999936
-0.148177 -0.515205 -0.167391 0.000479 -0.011339 0.999936
-0.143161 -0.515247 -0.167394 0.000479 -0.011339 0.999936
-0.138145 -0.515288 -0.167397 0.000479 -0.011339 0.999936
-0.133129 -0.515329 -0.167400 0.000479 -0.011339 0.999936
-0.128113 -0.515370 -0.167402 0.000479 -0.011339 0.999936
-0.123097 -0.515411 -0.167405 0.000479 -0.011339 0.999936
-0.118080 -0.515452 -0.167408 0.000479 -0.011339 0.999936
-0.113064 -0.515493 -0.167411 0.000479 -0.011339 0.999936
-0.108048 -0.515535 -0.167414 0.000479 -0.011339 0.999936
-0.103032 -0.515576 -0.167417 0.000479 -0.011339 0.999936
-0.098016 -0.515617 -0.167420 0.000479 -0.011339 0.999936
-0.093000 -0.515658 -0.167422 0.000479 -0.011339 0.999936
-0.087984 -0.515699 -0.167425 0.000479 -0.011339 0.999936
-0.082968 -0.515740 -0.167428 0.000479 -0.011339 0.999936
-0.077952 -0.515781 -0.167431 0.000479 -0.011339 0.999936
-0.072935 -0.515823 -0.167434 0.000479 -0.011339 0.999936
-0.067919 -0.515864 -0.167437 0.000479 -0.011339 0.999936
-0.062903 -0.515905 -0.167440 0.000479 -0.011339 0.999936
-0.057887 -0.515946 -0.167443 0.000479 -0.011339 0.999936
-0.052871 -0.515987 -0.167445 0.000479 -0.011339 0.999936
-0.047855 -0.516028 -0.167448 0.000479 -0.011339 0.999936
-0.042839 -0.516069 -0.167451 0.000479 -0.011339 0.999936
-0.037823 -0.516111 -0.167454 0.000479 -0.011339 0.999936
-0.032806 -0.516152 -0.167457 0.000479 -0.011339 0.999936
-0.027790 -0.516193 -0.167460 0.000479 -0.011339 0.999936
-0.022774 -0.516234 -0.167463 0.000479 -0.011339 0.999936
-0.017758 -0.516275 -0.167466 0.000479 -0.011339 0.999936
-0.012742 -0.516316 -0.167468 0.000479 -0.011339 0.999936
-0.007726 -0.516358 -0.167471 0.000479 -0.011339 0.999936
-0.002710 -0.516399 -0.167474 0.000479 -0.011339 0.999936
0.002306 -0.516440 -0.167477 0.000479 -0.011339 0.999936
0.007323 -0.516481 -0.167480 0.000479 -0.011339 0.999936
0.012339 -0.516522 -0.167483 0.000479 -0.011339 0.999936
0.017355 -0.516563 -0.167486 0.000479 -0.011339 0.999936
0.022371 -0.516604 -0.167488 0.000479 -0.011339 0.999936
0.027387 -0.516646 -0.167491 0.000479 -0.011339 0.999936
0.032403 -0.516687 -0.167494 0.000479 -0.011339 0.999936
0.037419 -0.516728 -0.167497 0.000479 -0.011339 0.999936
0.042435 -0.516769 -0.167500 0.000479 -0.011339 0.999936
0.047451 -0.516810 -0.167503 0.000479 -0.011339 0.999936
0.052468 -0.516851 -0.167506 0.000479 -0.011339 0.999936
0.057484 -0.516892 -0.167509 0.000479 -0.011339 0.999936
0.062500 -0.516934 -0.167511 0.000479 -0.011339 0.999936
0.067516 -0.516975 -0.167514 0.000479 -0.011339 0.999936
0.072532 -0.517016 -0.167517 0.000479 -0.011339 0.999936
0.077548 -0.517057 -0.167520 0.000479 -0.011339 0.999936
0.082564 -0.517098 -0.167523 0.000479 -0.011339 0.999936
0.087580 -0.517139 -0.167526 0.000479 -0.011339 0.999936
0.092597 -0.517180 -0.167529 0.000479 -0.011339 0.999936
0.097613 -0.517222 -0.167532 0.000479 -0.011339 0.999936
0.102629 -0.517263 -0.167534 0.000479 -0.011339 0.999936
0.107645 -0.517304 -0.167537 0.000479 -0.011339 0.999936
0.112661 -0.517345 -0.167540 0.000479 -0.011339 0.999936
0.117677 -0.517386 -0.167543 0.000479 -0.011339 0.999936
0.122693 -0.517427 -0.167546 0.000479 -0.011339 0.999936
0.127709 -0.517468 -0.167549 0.000479 -0.011339 0.999936
0.132726 -0.517510 -0.167552 0.000479 -0.011339 0.999936
0.137742 -0.517551 -0.167554 0.000479 -0.011339 0.999936
0.142758 -0.517592 -0.167557 0.000479 -0.011339 0.999936
0.147774 -0.517633 -0.167560 0.000479 -0.011339 0.999936
0.152790 -0.517674 -0.167563 0.000479 -0.011339 0.999936
0.157806 -0.517715 -0.167566 0.000479 -0.011339 0.999936
0.162822 -0.517756 -0.167569 0.000479 -0.011339 0.999936
0.167838 -0.517798 -0.167572 0.000479 -0.011339 0.999936
0.172855 -0.517839 -0.167575 0.000479 -0.011339 0.999936
0.177871 -0.517880 -0.167577 0.000479 -0.011339 0.999936
0.182887 -0.517921 -0.167580 0.000479 -0.011339 0.999936
0.187903 -0.517962 -0.167583 0.000479 -0.011339 0.999936
0.192919 -0.518003 -0.167586 0.000479 -0.011339 0.999936
0.197935 -0.518045 -0.167589 0.000479 -0.011339 0.999936
0.202951 -0.518086 -0.167592 0.000479 -0.011339 0.999936
0.207967 -0.518127 -0.167595 0.000479 -0.011339 0.999936
0.212983 -0.518168 -0.167598 0.000479 -0.011339 0.999936
0.218000 -0.518209 -0.167600 0.000479 -0.011339 0.999936
0.214185 -0.503178 -0.167428 0.000479 -0.011339 0.999936
0.209162 -0.503137 -0.167425 0.000479 -0.011339 0.999936
0.204140 -0.503096 -0.167422 0.000479 -0.011339 0.999936
0.199117 -0.503055 -0.167419 0.000479 -0.011339 0.999936
0.194094 -0.503013 -0.167417 0.000479 -0.011339 0.999936
0.189072 -0.502972 -0.167414 0.000479 -0.011339 0.999936
0.184049 -0.502931 -0.167411 0.000479 -0.011339 0.999936
0.179026 -0.502890 -0.167408 0.000479 -0.011339 0.999936
0.174003 -0.502849 -0.167405 0.000479 -0.011339 0.999936
0.168981 -0.502807 -0.167402 0.000479 -0.011339 0.999936
0.163958 -0.502766 -0.167399 0.000479 -0.011339 0.999936
0.158935 -0.502725 -0.167397 0.000479 -0.011339 0.999936
0.153913 -0.502684 -0.167394 0.000479 -0.011339 0.999936
0.148890 -0.502643 -0.167391 0.000479 -0.011339 0.999936
0.143867 -0.502601 -0.167388 0.000479 -0.011339 0.999936
0.138844 -0.502560 -0.167385 0.000479 -0.011339 0.999936
0.133822 -0.502519 -0.167382 0.000479 -0.011339 0.999936
0.128799 -0.502478 -0.167379 0.000479 -0.011339 0.999936
0.123776 -0.502437 -0.167376 0.000479 -0.011339 0.999936
0.118754 -0.502395 -0.167374 0.000479 -0.011339 0.999936
0.113731 -0.502354 -0.167371 0.000479 -0.011339 0.999936
0.108708 -0.502313 -0.167368 0.000479 -0.011339 0.999936
0.103685 -0.502272 -0.167365 0.000479 -0.011339 0.999936
0.098663 -0.502231 -0.167362 0.000479 -0.011339 0.999936
0.093640 -0.502189 -0.167359 0.000479 -0.011339 0.999936
0.088617 -0.502148 -0.167356 0.000479 -0.011339 0.999936
0.083595 -0.502107 -0.167353 0.000479 -0.011339 0.999936
0.078572 -0.502066 -0.167351 0.000479 -0.011339 0.999936
0.073549 -0.502025 -0.167348 0.000479 -0.011339 0.999936
0.068527 -0.501983 -0.167345 0.000479 -0.011339 0.999936
0.063504 -0.501942 -0.167342 0.000479 -0.011339 0.999936
0.058481 -0.501901 -0.167339 0.000479 -0.011339 0.999936
0.053458 -0.501860 -0.167336 0.000479 -0.011339 0.999936
0.048436 -0.501819 -0.167333 0.000479 -0.011339 0.999936
0.043413 -0.501777 -0.167330 0.000479 -0.011339 0.999936
0.038390 -0.501736 -0.167328 0.000479 -0.011339 0.999936
0.033368 -0.501695 -0.167325 0.000479 -0.011339 0.999936
0.028345 -0.501654 -0.167322 0.000479 -0.011339 0.999936
0.023322 -0.501613 -0.167319 0.000479 -0.011339 0.999936
0.018299 -0.501571 -0.167316 0.000479 -0.011339 0.999936
0.013277 -0.501530 -0.167313 0.000479 -0.011339 0.999936
0.008254 -0.501489 -0.167310 0.000479 -0.011339 0.999936
0.003231 -0.501448 -0.167307 0.000479 -0.011339 0.999936
-0.001791 -0.501407 -0.167305 0.000479 -0.011339 0.999936
-0.006814 -0.501365 -0.167302 0.000479 -0.011339 0.999936
-0.011837 -0.501324 -0.167299 0.000479 -0.011339 0.999936
-0.016860 -0.501283 -0.167296 0.000479 -0.011339 0.999936
-0.021882 -0.501242 -0.167293 0.000479 -0.011339 0.999936
-0.026905 -0.501201 -0.167290 0.000479 -0.011339 0.999936
-0.031928 -0.501159 -0.167287 0.000479 -0.011339 0.999936
-0.036950 -0.501118 -0.167284 0.000479 -0.011339 0.999936
-0.041973 -0.501077 -0.167282 0.000479 -0.011339 0.999936
-0.046996 -0.501036 -0.167279 0.000479 -0.011339 0.999936
-0.052019 -0.500995 -0.167276 0.000479 -0.011339 0.999936
-0.057041 -0.500953 -0.167273 0.000479 -0.011339 0.999936
-0.062064 -0.500912 -0.167270 0.000479 -0.011339 0.999936
-0.067087 -0.500871 -0.167267 0.000479 -0.011339 0.999936
-0.072109 -0.500830 -0.167264 0.000479 -0.011339 0.999936
-0.077132 -0.500789 -0.167261 0.000479 -0.011339 0.999936
-0.082155 -0.500747 -0.167259 0.000479 -0.011339 0.999936
-0.087178 -0.500706 -0.167256 0.000479 -0.011339 0.999936
-0.092200 -0.500665 -0.167253 0.000479 -0.011339 0.999936
-0.097223 -0.500624 -0.167250 0.000479 -0.011339 0.999936
-0.102246 -0.500583 -0.167247 0.000479 -0.011339 0.999936
-0.107268 -0.500541 -0.167244 0.000479 -0.011339 0.999936
-0.112291 -0.500500 -0.167241 0.000479 -0.011339 0.999936
-0.117314 -0.500459 -0.167238 0.000479 -0.011339 0.999936
-0.122336 -0.500418 -0.167236 0.000479 -0.011339 0.999936
-0.127359 -0.500377 -0.167233 0.000479 -0.011339 0.999936
-0.132382 -0.500335 -0.167230 0.000479 -0.011339 0.999936
-0.137405 -0.500294 -0.167227 0.000479 -0.011339 0.999936
-0.142427 -0.500253 -0.167224 0.000479 -0.011339 0.999936
-0.147450 -0.500212 -0.167221 0.000479 -0.011339 0.999936
-0.152473 -0.500171 -0.167218 0.000479 -0.011339 0.999936
-0.157495 -0.500129 -0.167215 0.000479 -0.011339 0.999936
-0.162518 -0.500088 -0.167213 0.000479 -0.011339 0.999936
-0.167541 -0.500047 -0.167210 0.000479 -0.011339 0.999936
-0.172564 -0.500006 -0.167207 0.000479 -0.011339 0.999936
-0.177586 -0.499965 -0.167204 0.000479 -0.011339 0.999936
-0.182609 -0.499923 -0.167201 0.000479 -0.011339 0.999936
-0.187632 -0.499882 -0.167198 0.000479 -0.011339 0.999936
-0.192654 -0.499841 -0.167195 0.000479 -0.011339 0.999936
-0.197677 -0.499800 -0.167192 0.000479 -0.011339 0.999936
-0.202700 -0.499759 -0.167190 0.000479 -0.011339 0.999936
-0.207723 -0.499717 -0.167187 0.000479 -0.011339 0.999936
-0.212745 -0.499676 -0.167184 0.000479 -0.011339 0.999936
-0.217768 -0.499635 -0.167181 0.000479 -0.011339 0.999936
-0.222791 -0.499594 -0.167178 0.000479 -0.011339 0.999936
-0.227813 -0.499553 -0.167175 0.000479 -0.011339 0.999936
-0.232836 -0.499511 -0.167172 0.000479 -0.011339 0.999936
-0.237859 -0.499470 -0.167170 0.000479 -0.011339 0.999936
-0.242882 -0.499429 -0.167167 0.000479 -0.011339 0.999936
-0.247904 -0.499388 -0.167164 0.000479 -0.011339 0.999936
-0.252927 -0.499347 -0.167161 0.000479 -0.011339 0.999936
-0.257950 -0.499305 -0.167158 0.000479 -0.011339 0.999936
-0.262972 -0.499264 -0.167155 0.000479 -0.011339 0.999936
-0.267995 -0.499223 -0.167152 0.000479 -0.011339 0.999936
-0.273018 -0.499182 -0.167149 0.000479 -0.011339 0.999936
-0.278041 -0.499141 -0.167147 0.000479 -0.011339 0.999936
-0.283063 -0.499099 -0.167144 0.000479 -0.011339 0.999936
-0.288086 -0.499058 -0.167141 0.000479 -0.011339 0.999936
-0.282664 -0.484103 -0.166974 0.000479 -0.011339 0.999936
-0.277645 -0.484144 -0.166977 0.000479 -0.011339 0.999936
-0.272626 -0.484185 -0.166980 0.000479 -0.011339 0.999936
-0.267607 -0.484227 -0.166982 0.000479 -0.011339 0.999936
-0.262588 -0.484268 -0.166985 0.000479 -0.011339 0.999936
-0.257570 -0.484309 -0.166988 0.000479 -0.011339 0.999936
-0.252551 -0.484350 -0.166991 0.000479 -0.011339 0.999936
-0.247532 -0.484391 -0.166994 0.000479 -0.011339 0.999936
-0.242513 -0.484433 -0.166997 0.000479 -0.011339 0.999936
-0.237494 -0.484474 -0.167000 0.000479 -0.011339 0.999936
-0.232475 -0.484515 -0.167002 0.000479 -0.011339 0.999936
-0.227457 -0.484556 -0.167005 0.000479 -0.011339 0.999936
-0.222438 -0.484597 -0.167008 0.000479 -0.011339 0.999936
-0.217419 -0.484638 -0.167011 0.000479 -0.011339 0.999936
-0.212400 -0.484680 -0.167014 0.000479 -0.011339 0.999936
-0.207381 -0.484721 -0.167017 0.000479 -0.011339 0.999936
-0.202362 -0.484762 -0.167020 0.000479 -0.011339 0.999936
-0.197343 -0.484803 -0.167023 0.000479 -0.011339 0.999936
-0.192325 -0.484844 -0.167025 0.000479 -0.011339 0.999936
-0.187306 -0.484885 -0.167028 0.000479 -0.011339 0.999936
-0.182287 -0.484927 -0.167031 0.000479 -0.011339 0.999936
-0.177268 -0.484968 -0.167034 0.000479 -0.011339 0.999936
-0.172249 -0.485009 -0.167037 0.000479 -0.011339 0.999936
-0.167230 -0.485050 -0.167040 0.000479 -0.011339 0.999936
-0.162211 -0.485091 -0.167043 0.000479 -0.011339 0.999936
-0.157193 -0.485132 -0.167046 0.000479 -0.011339 0.999936
-0.152174 -0.485174 -0.167048 0.000479 -0.011339 0.999936
-0.147155 -0.485215 -0.167051 0.000479 -0.011339 0.999936
-0.142136 -0.485256 -0.167054 0.000479 -0.011339 0.999936
-0.137117 -0.485297 -0.167057 0.000479 -0.011339 0.999936
-0.132098 -0.485338 -0.167060 0.000479 -0.011339 0.999936
-0.127080 -0.485379 -0.167063 0.000479 -0.011339 0.999936
-0.122061 -0.485421 -0.167066 0.000479 -0.011339 0.999936
-0.117042 -0.485462 -0.167069 0.000479 -0.011339 0.999936
-0.112023 -0.485503 -0.167071 0.000479 -0.011339 0.999936
-0.107004 -0.485544 -0.167074 0.000479 -0.011339 0.999936
-0.101985 -0.485585 -0.167077 0.000479 -0.011339 0.999936
-0.096966 -0.485626 -0.167080 0.000479 -0.011339 0.999936
-0.091948 -0.485668 -0.167083 0.000479 -0.011339 0.999936
-0.086929 -0.485709 -0.167086 0.000479 -0.011339 0.999936
-0.081910 -0.485750 -0.167089 0.000479 -0.011339 0.999936
-0.076891 -0.485791 -0.167091 0.000479 -0.011339 0.999936
-0.071872 -0.485832 -0.167094 0.000479 -0.011339 0.999936
-0.066853 -0.485873 -0.167097 0.000479 -0.011339 0.999936
-0.061834 -0.485915 -0.167100 0.000479 -0.011339 0.999936
-0.056816 -0.485956 -0.167103 0.000479 -0.011339 0.999936
-0.051797 -0.485997 -0.167106 0.000479 -0.011339 0.999936
-0.046778 -0.486038 -0.167109 0.000479 -0.011339 0.999936
-0.041759 -0.486079 -0.167112 0.000479 -0.011339 0.999936
-0.036740 -0.486120 -0.167114 0.000479 -0.011339 0.999936
-0.031721 -0.486162 -0.167117 0.000479 -0.011339 0.999936
-0.026703 -0.486203 -0.167120 0.000479 -0.011339 0.999936
-0.021684 -0.486244 -0.167123 0.000479 -0.011339 0.999936
-0.016665 -0.486285 -0.167126 0.000479 -0.011339 0.999936
-0.011646 -0.486326 -0.167129 0.000479 -0.011339 0.999936
-0.006627 -0.486367 -0.167132 0.000479 -0.011339 0.999936
-0.001608 -0.486409 -0.167135 0.000479 -0.011339 0.999936
0.003411 -0.486450 -0.167137 0.000479 -0.011339 0.999936
0.008429 -0.486491 -0.167140 0.000479 -0.011339 0.999936
0.013448 -0.486532 -0.167143 0.000479 -0.011339 0.999936
0.018467 -0.486573 -0.167146 0.000479 -0.011339 0.999936
0.023486 -0.486614 -0.167149 0.000479 -0.011339 0.999936
0.028505 -0.486656 -0.167152 0.000479 -0.011339 0.999936
0.033524 -0.486697 -0.167155 0.000479 -0.011339 0.999936
0.038543 -0.486738 -0.167158 0.000479 -0.011339 0.999936
0.043561 -0.486779 -0.167160 0.000479 -0.011339 0.999936
0.048580 -0.486820 -0.167163 0.000479 -0.011339 0.999936
0.053599 -0.486861 -0.167166 0.000479 -0.011339 0.999936
0.058618 -0.486903 -0.167169 0.000479 -0.011339 0.999936
0.063637 -0.486944 -0.167172 0.000479 -0.011339 0.999936
0.068656 -0.486985 -0.167175 0.000479 -0.011339 0.999936
0.073674 -0.487026 -0.167178 0.000479 -0.011339 0.999936
0.078693 -0.487067 -0.167181 0.000479 -0.011339 0.999936
0.083712 -0.487108 -0.167183 0.000479 -0.011339 0.999936
0.088731 -0.487150 -0.167186 0.000479 -0.011339 0.999936
0.093750 -0.487191 -0.167189 0.000479 -0.011339 0.999936
0.098769 -0.487232 -0.167192 0.000479 -0.011339 0.999936
0.103788 -0.487273 -0.167195 0.000479 -0.011339 0.999936
0.108806 -0.487314 -0.167198 0.000479 -0.011339 0.999936
0.113825 -0.487355 -0.167201 0.000479 -0.011339 0.999936
0.118844 -0.487397 -0.167203 0.000479 -0.011339 0.999936
0.123863 -0.487438 -0.167206 0.000479 -0.011339 0.999936
0.128882 -0.487479 -0.167209 0.000479 -0.011339 0.999936
0.133901 -0.487520 -0.167212 0.000479 -0.011339 0.999936
0.138920 -0.487561 -0.167215 0.000479 -0.011339 0.999936
0.143938 -0.487603 -0.167218 0.000479 -0.011339 0.999936
0.148957 -0.487644 -0.167221 0.000479 -0.011339 0.999936
0.153976 -0.487685 -0.167224 0.000479 -0.011339 0.999936
0.158995 -0.487726 -0.167226 0.000479 -0.011339 0.999936
0.164014 -0.487767 -0.167229 0.000479 -0.011339 0.999936
0.169033 -0.487808 -0.167232 0.000479 -0.011339 0.999936
0.174051 -0.487850 -0.167235 0.000479 -0.011339 0.999936
0.179070 -0.487891 -0.167238 0.000479 -0.011339 0.999936
0.184089 -0.487932 -0.167241 0.000479 -0.011339 0.999936
0.189108 -0.487973 -0.167244 0.000479 -0.011339 0.999936
0.194127 -0.488014 -0.167247 0.000479 -0.011339 0.999936
0.199146 -0.488055 -0.167249 0.000479 -0.011339 0.999936
0.204165 -0.488097 -0.167252 0.000479 -0.011339 0.999936
0.209183 -0.488138 -0.167255 0.000479 -0.011339 0.999936
0.182428 -0.472919 -0.167070 0.000479 -0.011339 0.999936
0.177392 -0.472877 -0.167067 0.000479 -0.011339 0.999936
0.172356 -0.472836 -0.167064 0.000479 -0.011339 0.999936
0.167320 -0.472795 -0.167061 0.000479 -0.011339 0.999936
0.162284 -0.472753 -0.167058 0.000479 -0.011339 0.999936
0.157248 -0.472712 -0.167055 0.000479 -0.011339 0.999936
0.152212 -0.472671 -0.167052 0.000479 -0.011339 0.999936
0.147176 -0.472630 -0.167050 0.000479 -0.011339 0.999936
0.142140 -0.472588 -0.167047 0.000479 -0.011339 0.999936
0.137104 -0.472547 -0.167044 0.000479 -0.011339 0.999936
0.132068 -0.472506 -0.167041 0.000479 -0.011339 0.999936
0.127032 -0.472464 -0.167038 0.000479 -0.011339 0.999936
0.121996 -0.472423 -0.167035 0.000479 -0.011339 0.999936
0.116960 -0.472382 -0.167032 0.000479 -0.011339 0.999936
0.111924 -0.472340 -0.167029 0.000479 -0.011339 0.999936
0.106888 -0.472299 -0.167027 0.000479 -0.011339 0.999936
0.101852 -0.472258 -0.167024 0.000479 -0.011339 0.999936
0.096816 -0.472216 -0.167021 0.000479 -0.011339 0.999936
0.091780 -0.472175 -0.167018 0.000479 -0.011339 0.999936
0.086744 -0.472134 -0.167015 0.000479 -0.011339 0.999936
0.081708 -0.472093 -0.167012 0.000479 -0.011339 0.999936
0.076672 -0.472051 -0.167009 0.000479 -0.011339 0.999936
0.071636 -0.472010 -0.167006 0.000479 -0.011339 0.999936
0.066600 -0.471969 -0.167003 0.000479 -0.011339 0.999936
0.061564 -0.471927 -0.167001 0.000479 -0.011339 0.999936
0.056528 -0.471886 -0.166998 0.000479 -0.011339 0.999936
0.051492 -0.471845 -0.166995 0.000479 -0.011339 0.999936
0.046456 -0.471803 -0.166992 0.000479 -0.011339 0.999936
0.041420 -0.471762 -0.166989 0.000479 -0.011339 0.999936
0.036384 -0.471721 -0.166986 0.000479 -0.011339 0.999936
0.031348 -0.471679 -0.166983 0.000479 -0.011339 0.999936
0.026312 -0.471638 -0.166980 0.000479 -0.011339 0.999936
0.021276 -0.471597 -0.166978 0.000479 -0.011339 0.999936
0.016240 -0.471555 -0.166975 0.000479 -0.011339 0.999936
0.011204 -0.471514 -0.166972 0.000479 -0.011339 0.999936
0.006168 -0.471473 -0.166969 0.000479 -0.011339 0.999936
0.001132 -0.471432 -0.166966 0.000479 -0.011339 0.999936
-0.003904 -0.471390 -0.166963 0.000479 -0.011339 0.999936
-0.008940 -0.471349 -0.166960 0.000479 -0.011339 0.999936
-0.013976 -0.471308 -0.166957 0.000479 -0.011339 0.999936
-0.019012 -0.471266 -0.166955 0.000479 -0.011339 0.999936
-0.024048 -0.471225 -0.166952 0.000479 -0.011339 0.999936
-0.029084 -0.471184 -0.166949 0.000479 -0.011339 0.999936
-0.034120 -0.471142 -0.166946 0.000479 -0.011339 0.999936
-0.039156 -0.471101 -0.166943 0.000479 -0.011339 0.999936
-0.044192 -0.471060 -0.166940 0.000479 -0.011339 0.999936
-0.049228 -0.471018 -0.166937 0.000479 -0.011339 0.999936
-0.054264 -0.470977 -0.166934 0.000479 -0.011339 0.999936
-0.059300 -0.470936 -0.166931 0.000479 -0.011339 0.999936
-0.064336 -0.470895 -0.166929 0.000479 -0.011339 0.999936
-0.069372 -0.470853 -0.166926 0.000479 -0.011339 0.999936
-0.074408 -0.470812 -0.166923 0.000479 -0.011339 0.999936
-0.079444 -0.470771 -0.166920 0.000479 -0.011339 0.999936
-0.084480 -0.470729 -0.166917 0.000479 -0.011339 0.999936
-0.089516 -0.470688 -0.166914 0.000479 -0.011339 0.999936
-0.094552 -0.470647 -0.166911 0.000479 -0.011339 0.999936
-0.099588 -0.470605 -0.166908 0.000479 -0.011339 0.999936
-0.104624 -0.470564 -0.166906 0.000479 -0.011339 0.999936
-0.109660 -0.470523 -0.166903 0.000479 -0.011339 0.999936
-0.114695 -0.470481 -0.166900 0.000479 -0.011339 0.999936
-0.119731 -0.470440 -0.166897 0.000479 -0.011339 0.999936
-0.124767 -0.470399 -0.166894 0.000479 -0.011339 0.999936
-0.129803 -0.470358 -0.166891 0.000479 -0.011339 0.999936
-0.134839 -0.470316 -0.166888 0.000479 -0.011339 0.999936
-0.139875 -0.470275 -0.166885 0.000479 -0.011339 0.999936
-0.144911 -0.470234 -0.166882 0.000479 -0.011339 0.999936
-0.149947 -0.470192 -0.166880 0.000479 -0.011339 0.999936
-0.154983 -0.470151 -0.166877 0.000479 -0.011339 0.999936
-0.160019 -0.470110 -0.166874 0.000479 -0.011339 0.999936
-0.165055 -0.470068 -0.166871 0.000479 -0.011339 0.999936
-0.170091 -0.470027 -0.166868 0.000479 -0.011339 0.999936
-0.175127 -0.469986 -0.166865 0.000479 -0.011339 0.999936
-0.180163 -0.469944 -0.166862 0.000479 -0.011339 0.999936
-0.185199 -0.469903 -0.166859 0.000479 -0.011339 0.999936
-0.190235 -0.469862 -0.166857 0.000479 -0.011339 0.999936
-0.195271 -0.469820 -0.166854 0.000479 -0.011339 0.999936
-0.200307 -0.469779 -0.166851 0.000479 -0.011339 0.999936
-0.205343 -0.469738 -0.166848 0.000479 -0.011339 0.999936
-0.210379 -0.469697 -0.166845 0.000479 -0.011339 0.999936
-0.215415 -0.469655 -0.166842 0.000479 -0.011339 0.999936
-0.220451 -0.469614 -0.166839 0.000479 -0.011339 0.999936
-0.225487 -0.469573 -0.166836 0.000479 -0.011339 0.999936
-0.230523 -0.469531 -0.166834 0.000479 -0.011339 0.999936
-0.235559 -0.469490 -0.166831 0.000479 -0.011339 0.999936
-0.240595 -0.469449 -0.166828 0.000479 -0.011339 0.999936
-0.245631 -0.469407 -0.166825 0.000479 -0.011339 0.999936
-0.250667 -0.469366 -0.166822 0.000479 -0.011339 0.999936
-0.255703 -0.469325 -0.166819 0.000479 -0.011339 0.999936
-0.260739 -0.469283 -0.166816 0.000479 -0.011339 0.999936
-0.265775 -0.469242 -0.166813 0.000479 -0.011339 0.999936
